                      Inf	  -2.8603910542345201e-01	  -4.5607277199313362e-01	  -3.6533138529446813e-01	  -3.9036243708839541e-01	  -3.7269067241244203e-01	   3.4974840486818581e-01	   1.1711694702765535e-01	  -1.0111026290804476e-01	   1.9436219212157652e-01	   2.4816687544814481e-01	   4.5259951632152529e-01	  -3.3226586431135990e-01	  -1.1620229247549448e-01	  -4.0415527250504679e-01	  -1.5203607884176165e-01	   1.6487747409009990e-02	  -9.4134950960218802e-02	  -7.4542596715496112e-01	  -5.1411406718240671e-01	  -1.5042323731421461e-01	   6.7310413672965919e-02	  -3.6365613909935457e-01	  -1.9703779480323394e-01	  -2.4977447103352035e-01	  -2.0998962335252602e-01	  -3.4101603537363190e-01	  -6.1912752998294969e-02	  -5.0663915857619847e-02	   1.3343467118477306e-01	  -5.2794907036041039e-01	  -1.8740379731372400e-01	   1.1348809287546131e-01	
  -2.8603910542345201e-01	                      Inf	   1.0080483791790504e+00	   5.7975926166018565e-01	   3.0165981731827957e-01	   9.4139941124309873e-02	   3.5043656608724921e-01	   3.9133069994319913e-01	   5.5539525015501287e-02	   3.3988289749317974e-01	   3.8886813497012918e-01	   6.6814613135227088e-02	   7.1710491121095088e-01	   7.3168998894692217e-01	   4.7391550421027584e-01	   4.7177437616822887e-01	  -3.5365166994897612e-02	   1.6457067001685838e-01	   7.3971881160939679e-01	   4.4324149456182904e-01	   2.1110116622432754e-01	  -5.3661864173145730e-02	   4.9053212404334928e-01	   1.9118537974584152e-01	  -2.3691126938721152e-01	  -3.2915009758596003e-01	   2.3032683802122655e-02	  -2.4446761356433078e-01	  -5.2519723030177681e-04	  -3.1252989301126233e-01	   9.1382932366538397e-02	   1.7509947179801116e-01	  -6.0147868901870336e-02	
  -4.5607277199313362e-01	   1.0080483791790504e+00	                      Inf	   4.3970833960849143e-01	   3.5475277888789380e-01	   2.3973087196242251e-01	   1.4548037613024117e-01	   2.6329224642975235e-01	   2.1465434546912771e-01	   3.5811031519404701e-01	   2.9698935816974009e-01	   6.4088181604387298e-02	   1.3202969165703318e+00	   5.6982777604097590e-01	   6.3085514731800796e-01	   4.7867586884227831e-01	   3.8787638214807720e-02	   2.4115507441894932e-01	   8.5581821420406801e-01	   8.8339735114916529e-01	   4.6280072832721736e-01	   1.6837622670431884e-02	   7.3105421885046518e-01	   2.7087248984914120e-01	  -1.0659357901279166e-01	  -1.8989135706606444e-01	   8.6785349041620316e-02	  -1.4509836974709880e-01	  -4.8535311805126963e-02	  -2.0779866237642836e-01	   2.2779517101776528e-01	   3.2076982027418216e-01	  -1.1675829243016836e-01	
  -3.6533138529446824e-01	   5.7975926166018565e-01	   4.3970833960849143e-01	                      Inf	   7.6857656441510169e-01	   1.5674858559358468e-01	  -1.4377650029338154e-02	   3.7829338282471470e-01	  -4.7316443986475318e-02	  -4.6561689770594390e-02	   2.6331439084633051e-01	  -3.5709194867474764e-01	   4.3017855286006823e-01	   2.4942971686808268e-01	   3.2478012610079177e-01	   5.8344312022442402e-01	   2.1216296110935876e-01	   4.1435807832206760e-02	   3.7507844348766717e-01	   2.0727939854821459e-01	  -4.2866916791148173e-02	   2.8742483912383900e-03	   5.2527843220480130e-01	  -1.7450462494910393e-01	  -1.1592163533211344e-01	  -5.2654059075927843e-02	   1.1953249400277413e-02	  -3.6874842070198109e-02	   1.8468720212843867e-01	  -2.2132640364468537e-01	   1.2424119827401212e-01	   1.6201189706610376e-02	   9.5386552828833245e-03	
  -3.9036243708839535e-01	   3.0165981731827962e-01	   3.5475277888789380e-01	   7.6857656441510169e-01	                      Inf	  -6.7902155771161765e-02	  -9.6511214220671951e-02	   2.8466254043540351e-01	  -7.5112081479820764e-02	  -6.9429712765659429e-02	   3.3477682802552511e-01	  -5.4718535978253058e-01	   2.5711374468334036e-01	  -1.9477318875305290e-02	   7.4308515695332797e-02	   2.8381027633839456e-02	  -1.2424193943029881e-01	  -1.9438980128126729e-01	   1.7385184949564983e-01	   1.8325372053981190e-01	  -1.2349108320259546e-01	  -2.7721331554107387e-01	   3.3231208282946717e-01	  -1.2417445099377318e-01	   1.8274662494952465e-01	   5.3252148734223251e-02	  -7.0978790334428471e-02	   7.4148076124371118e-02	   2.2119210045250200e-02	  -4.1917282282220268e-02	   1.5124581313610264e-01	   4.0469840129707634e-02	  -3.9536185574705104e-02	
  -3.7269067241244203e-01	   9.4139941124309873e-02	   2.3973087196242251e-01	   1.5674858559358468e-01	  -6.7902155771161765e-02	                      Inf	  -2.9388659102176487e-02	   3.7531286231746050e-02	   8.2165949840954733e-01	   6.3088143001338207e-02	  -6.2076677935125668e-02	   2.5384365446873142e-01	   1.4957158005111232e-01	   7.5338715478157722e-02	   3.8416171781723168e-01	   3.1542075474796671e-01	  -4.3448462483612761e-02	   4.0823499448255735e-01	   4.5860696986764554e-01	   4.0579013207005166e-01	   2.3291342114681662e-01	  -2.4849750004753798e-02	   2.3065996840502345e-01	   3.2640973283077808e-02	  -3.2762709439797935e-02	   1.1088868260988589e-03	   1.2455165738919372e-01	  -1.2557570438138144e-01	  -2.2889622847047961e-01	  -6.8099345770439870e-02	   1.5545394640780957e-01	   1.3801029616651861e-01	  -3.1599784054304236e-01	
   3.4974840486818581e-01	   3.5043656608724910e-01	   1.4548037613024117e-01	  -1.4377650029338154e-02	  -9.6511214220671951e-02	  -2.9388659102176487e-02	                      Inf	   5.2760942178630366e-01	   8.3213782257592142e-02	   1.1299157309378072e+00	   5.5357339551680407e-01	   4.7113970227672164e-01	   9.2804687555280305e-02	   4.3311417963983723e-01	   9.1148846114784063e-02	  -3.7332582907273343e-02	  -1.8108937883755019e-02	   2.6728954875445798e-01	  -5.8920619316624873e-02	   2.2820576142035601e-02	   2.7659744758650784e-01	   8.1139930197810337e-02	  -8.1521789585661142e-02	   2.1443240998136215e-01	  -3.2250473160033155e-01	  -2.5330647427812047e-01	   1.2147571710406486e-01	  -9.6697586291404389e-02	   5.5149917385999364e-02	   1.0675949698813453e-01	  -1.4369725234971126e-01	   3.5123395817813768e-01	   2.1423795638312623e-01	
   1.1711694702765535e-01	   3.9133069994319913e-01	   2.6329224642975235e-01	   3.7829338282471470e-01	   2.8466254043540351e-01	   3.7531286231746050e-02	   5.2760942178630366e-01	                      Inf	   2.3699621520312436e-01	   5.2449946459149543e-01	   9.6597227077756709e-01	   1.3316263273669071e-01	   8.9832295926290440e-02	   1.8685413562814404e-01	  -7.8827343081653248e-02	   1.0481659968670341e-01	   5.3037713262903810e-02	   2.3115009991166394e-01	  -1.6856447594552366e-02	   1.1365602143725699e-01	   9.0980379730500341e-02	   5.6642694978653568e-02	  -3.7722520187400514e-02	   6.3254217038500690e-02	  -2.4172603532128456e-01	  -1.9768008650014576e-01	   1.1636380746333813e-01	   5.5991251617711839e-02	   2.6172844564590558e-01	   1.0721053869286198e-01	   1.5879319882148754e-01	   3.7811650191525215e-01	   3.3361977032131729e-01	
  -1.0111026290804476e-01	   5.5539525015501287e-02	   2.1465434546912771e-01	  -4.7316443986475318e-02	  -7.5112081479820764e-02	   8.2165949840954711e-01	   8.3213782257592142e-02	   2.3699621520312436e-01	                      Inf	   2.2994111394444722e-01	   1.0314328796741827e-01	   4.5044010180658484e-01	   4.6318189552283270e-02	   7.9084543068861354e-02	   1.2108368650323506e-01	   1.5049667604230360e-01	  -1.8769098546818530e-01	   3.6090593563614065e-01	   1.9089286880404582e-01	   5.7468148719720180e-01	   1.4741249017550595e-01	   1.1142676699447754e-02	   1.9976844447566930e-01	   1.2883273632132081e-01	  -6.4868407216239363e-02	  -1.1060596888658811e-01	   3.9103144700772766e-02	  -1.5738814390938108e-01	  -2.6010624730829796e-01	   7.6020461542495527e-03	   1.1637281329895832e-01	   1.9583769048816493e-01	  -2.4363930726375227e-01	
   1.9436219212157652e-01	   3.3988289749317974e-01	   3.5811031519404701e-01	  -4.6561689770594390e-02	  -6.9429712765659429e-02	   6.3088143001338207e-02	   1.1299157309378072e+00	   5.2449946459149543e-01	   2.2994111394444722e-01	                      Inf	   6.8742567735723092e-01	   4.6132799872973218e-01	   2.5869644665748714e-01	   3.4918957539229173e-01	   1.5098013617650946e-01	   3.3274390665043486e-02	  -5.4823510465824246e-02	   4.1624236581719282e-01	   1.0514236710102479e-01	   2.6805161630028784e-01	   5.1283685124931944e-01	   9.9111223680231578e-02	   9.2742471593533909e-02	   3.3469075413179894e-01	  -3.6609661106402702e-01	  -3.4530235133687376e-01	   8.9196376780889652e-02	  -1.1047487545463024e-01	  -7.8722559602820083e-02	   2.1286487010704552e-02	  -5.7542270273663702e-02	   5.9083105645166856e-01	   8.8892060574333506e-02	
