  -5.1000473329532670e-01	   5.0961991010662855e-01	   4.1540710119622165e-01	   1.1274298420258357e+00	   1.3797699779017691e+00	   1.8227027692809337e+00	  -1.6376427914387504e-01	  -6.5169413228017781e-01	   2.9451460417892252e+00	   4.9424994234660907e-01	  -1.0879717908856834e+00	  -3.2003829791839862e-02	  -7.8660334843314361e-01	  -2.2529225945472717e+00	   1.6813636035705551e-01	   8.8711256819910234e-01	   2.2338512802825256e-01	   5.1866519433814429e-01	  -1.2116893106472812e-01	   1.2514211068186458e+00	   6.6076463626490700e-01	  -7.5138290006667374e-01	   1.6872599270334879e-01	  -3.7624901830115254e-01	   1.8200505283401087e+00	   1.1650195847077640e+00	  -1.9287444275943888e+00	   1.1333626415580511e+00	  -1.3324134920319075e+00	   2.2711295494809747e-01	  -4.3230139285938823e-01	  -5.9393553250897535e-01	  -1.5871965888445527e+00	
  -3.8293450928834244e-01	   2.3419906127056916e-01	  -1.8338436964527791e-01	   1.1415981520501575e+00	   1.4112646871312511e+00	   1.4379527288284608e+00	   1.1229947281138200e+00	  -3.1833711873071319e-01	   4.0709823736854434e+00	   1.3251481649864998e+00	  -6.5427581884126229e-01	   5.1022475006411205e-01	  -1.0135530976371632e+00	  -1.2389226138591767e+00	  -7.3119878519005010e-01	  -4.9120554235728026e-01	  -2.9445501094245735e-01	  -3.7133748378864556e-01	  -7.9235107717769482e-01	   2.9150550664507213e-01	   8.9574718696099742e-01	  -1.1543266597297042e+00	  -2.7484514691817483e-02	  -5.1743294591291078e-01	   1.0591660283824749e+00	   2.0868772564454918e-01	  -2.3552152893363796e+00	   5.8664426952600479e-01	  -1.8415923015587268e+00	  -4.2956064082682133e-01	  -7.3487073294737770e-01	  -4.3998166772598113e-01	  -2.0658636863933344e+00	
   7.6308857445205491e-02	   2.3188219787016590e-01	  -2.5816371461091553e-01	   5.4689204043520101e-01	   3.2149460374659367e-01	   5.9529841491361946e-01	   1.7258624278255559e+00	   2.7308232032526764e-01	   2.6938896539088870e+00	   1.5561070662823373e+00	   3.2185285424674748e-01	   8.7600009510752974e-01	  -2.5717075210478568e-01	   6.4990317597985270e-01	  -1.2121251197663787e+00	  -1.0689941503383875e+00	  -1.1419570359839675e+00	  -9.6372150161931680e-01	  -7.8879310270505287e-01	  -6.4389729385430827e-01	   1.0040982707783028e+00	  -1.4348766902880743e+00	   3.0931613935503812e-03	  -1.8572992763585514e-01	  -7.3558609751430715e-01	  -1.8424831417687009e+00	  -1.6998944794958288e+00	  -8.8609315571375191e-01	  -1.7094010639914565e+00	  -1.5581942619755864e+00	  -1.1202769371986065e+00	   3.0205521966631516e-01	  -1.6598332638412798e+00	
   5.2192203729276368e-02	   3.9169431167181717e-01	  -5.7710244287253243e-02	   1.9548336113110532e-01	  -5.6426355979508824e-01	   6.8959562753031889e-01	   1.7139264740510632e-01	   1.1694990360201933e-01	   1.0929496514311592e+00	   8.9173895760904995e-02	   1.3131953127224716e-01	   2.9896041099884052e-01	   1.8931844582160315e-01	   3.7682796120643614e-01	  -5.8690407226542729e-01	   2.2120682361719946e-01	  -1.2765075505108519e+00	  -1.0185747404940166e+00	   2.7383917892750886e-03	  -2.5735676161589210e-01	   4.3575099014021734e-01	  -1.0959195097535848e+00	   1.6619217233179306e-01	   6.5733334278532618e-02	  -1.0664981588519908e+00	  -1.8321868842970315e+00	  -8.0579815604460769e-01	  -1.1103767761960626e+00	  -9.6727239230843065e-01	  -1.4908692538738251e+00	  -6.2329175723998831e-01	  -5.4196115610373283e-02	  -8.7799187289137892e-01	
  -3.8946140909459553e-01	  -1.2139623754789458e-01	  -3.0833567680964053e-03	   1.0703104986395640e-01	  -6.0255609495841245e-01	   8.6064265397513606e-01	  -1.2960400688315934e+00	  -3.1924543364857061e-01	   1.5988288092693048e+00	  -1.2038804314117961e+00	  -7.7541342066404850e-01	  -4.2652126278577224e-01	  -5.1170378535365069e-01	  -1.5548972353339194e+00	   2.5009576428063246e-01	   1.1977956312053561e+00	  -2.7454273273675317e-01	  -1.2350142255078915e+00	   3.9498268886070165e-01	   7.9114186155466670e-01	  -4.7109099974234897e-01	  -9.0033614207059146e-02	   4.2242251068716291e-01	   4.8007270635002192e-01	   2.7514156140623036e-01	   2.2244424136097557e-01	   2.9704940599268753e-01	  -1.3950171109172516e-01	   2.0161755802815384e-01	  -8.4199488162994385e-01	   8.7703217827267466e-01	  -8.8418812444773465e-01	  -3.4416633624658038e-01	
  -4.3259318760015220e-01	  -8.3598154982130157e-01	  -1.0820440290994494e-01	  -7.5010393670345885e-02	  -2.9615815171359661e-01	   5.7792559334235945e-02	  -6.7470890452325971e-01	   1.5592575440040002e-01	   1.6864436332481481e+00	  -6.8693386529464207e-01	  -7.0171102500528815e-01	  -4.3401405724863573e-01	  -1.1633986788284447e+00	  -1.9436407715082169e+00	   7.8576163628783369e-01	   1.0305858059980713e+00	   8.9686297079109967e-01	  -9.9942614094809046e-01	   8.0308027632002321e-01	   1.1233290174115291e+00	  -1.0170718450789098e+00	   7.7338857553899287e-01	   6.6147491868700736e-01	   7.5908572248700590e-01	   1.0026100291660778e+00	   9.8291237491169703e-01	   1.3071229735170633e+00	   1.3917033094912767e-02	   1.1527034361847333e+00	  -9.9214441608637571e-01	   1.7501549917420380e+00	  -2.9324619017922093e-01	  -1.3930039508941876e-02	
   1.3275804093994228e-01	  -9.4015017336390483e-01	  -8.2578365464028114e-01	  -4.0960916297288646e-01	  -3.4719655980761338e-01	  -1.3625332497758791e+00	   1.1303840795668161e-02	   1.1699039933582147e+00	  -1.3539924644199866e+00	  -4.9321053556465944e-01	   2.5395068822208006e-01	  -4.0903266313368336e-01	  -8.7979973163197023e-01	  -6.1239076312631369e-03	   1.2302695895580062e+00	   8.9903827867941455e-01	   1.3543115356608348e+00	  -1.2439665891403376e-01	   1.9960300688274271e+00	   2.2438033103009414e-01	  -1.5149600903193157e+00	   1.2248559422232210e+00	   2.6376427815551251e-01	  -8.0843961495492195e-02	   1.3414734074644544e-01	   6.4195732805164732e-02	   1.6657532045018255e+00	  -7.4883548761135899e-01	   1.6847161331797262e+00	  -7.1098865522071719e-01	   1.4365669536611945e+00	   3.7693105309005204e-01	   8.4534538910054513e-01	
   4.4955448200362963e-01	  -9.9542996349515322e-01	  -1.7212787763867019e+00	  -7.6131638306491178e-01	  -6.9253153675810697e-01	  -2.1119032533634909e+00	  -1.1119436794163444e+00	   1.1134108622295735e+00	  -3.8347645769161836e+00	  -2.0044717213005891e+00	   5.8656476201947061e-01	  -8.5911213262698838e-01	  -5.4169688187539577e-01	   1.2702443614602088e+00	   9.9476114672001614e-01	   6.5552605334464664e-01	   1.3750807108247982e+00	  -3.2238271856290655e-02	   2.4362997686756507e+00	  -8.3922459619678347e-01	  -1.9164249908041071e+00	   1.7341248760744929e+00	  -5.9870829070872933e-01	  -1.0113754918840197e+00	  -5.8461687038128207e-01	   1.1541850353039179e-01	   1.7752931265159069e+00	  -7.7573754033073783e-01	   2.0606421889840729e+00	   9.0833841916173697e-01	   1.3221385740005771e+00	  -7.2508858016481370e-01	   1.8974514672051319e+00	
  -4.2664581022985960e-02	  -1.1770330728129215e+00	  -1.2034763062571283e+00	  -8.3804156003676877e-01	  -6.2831071155321105e-01	  -7.5166480011511139e-01	  -2.1156702883418275e+00	  -3.3131346119424471e-01	  -2.1575609847703681e+00	  -2.6166863965885048e+00	  -3.7588428739629885e-02	  -8.0162400076247597e-01	  -5.3033229460318887e-01	   4.6644634008407591e-02	  -3.6704275310383581e-02	  -2.1568701150161879e-01	   1.2160292983931653e+00	  -6.2413863439199535e-01	   1.3765782042339976e+00	  -6.7321288652975464e-01	  -1.3805316478289940e+00	   1.9361939829215407e+00	  -7.2124072298638320e-01	  -5.0010014686526522e-02	  -2.9257253517170211e-03	   9.5540775123759802e-01	   1.9389426035677366e+00	  -6.7566513782367110e-02	   1.8730039287469058e+00	   1.5975602781400084e+00	   1.5729717893900905e+00	  -1.6671955140416312e+00	   1.6774703505844024e+00	
  -4.7661683288441015e-01	  -4.1678737634451601e-01	   3.3773976329159339e-01	  -4.4180466813198882e-01	  -7.6232247364802150e-02	   1.8181300496713757e+00	  -1.3819436602706563e+00	  -1.6410121019284887e+00	  -2.2987817789960122e-01	  -1.2395534078573942e+00	  -5.7410299746123583e-01	   1.6103520168427815e-01	   5.1665284774369664e-02	  -9.9256215393543246e-01	  -4.2276005833084518e-01	  -6.0541957762133292e-01	   4.4888332978657941e-01	  -1.2854408810651580e-01	   7.9572307381645913e-01	   1.1177332110814067e-01	  -5.0235776882618666e-01	   1.0097351716738194e+00	  -4.1614749693451858e-02	   1.5697343362867833e+00	   5.3831466730172239e-01	   3.7402740294215592e-01	   1.3644796350702484e+00	   2.6406559336464852e-03	   7.9813635453283127e-01	   3.6480247322469950e-01	   8.7713982406761737e-01	  -8.7860596560648763e-01	   3.1030060052400810e-01	
