                      Inf	  -2.1622157923540156e-01	  -7.5811204142200148e-02	  -2.7134076023632248e-01	  -1.9615813004008067e-01	  -1.3567024404915695e-01	   2.9825363462725452e-01	   2.8335528948881761e-01	  -8.8273225535689559e-02	   2.2076016358867278e-03	   3.7131755165794089e-01	   1.5039009269027717e-01	   3.4937907690970138e-01	   1.2275324324835468e-01	  -4.8108464377282645e-01	  -6.0231436838232955e-01	  -2.3519241875738151e-01	  -3.1581351270188956e-01	  -5.8862906472351295e-01	  -5.3962686500865098e-01	  -3.1343939897033424e-01	  -3.0716346813110967e-01	  -5.2689385701955282e-01	  -4.7434057200465363e-01	  -6.2472977387753237e-01	  -5.7422988607466896e-01	  -6.0451566379476906e-01	  -1.8244543056837900e-01	  -3.8308623054560886e-01	  -9.5635212549894266e-02	  -5.1577428793981794e-01	  -3.6143402825625288e-02	  -9.6338942832063373e-03	
  -2.1622157923540156e-01	                      Inf	   1.5178750794930707e-01	   4.8299248800392497e-01	   8.3368284254098632e-02	   1.2127849020825313e-01	  -1.5301558222067460e-02	   1.0614796620481051e-01	   4.1161942333140383e-02	   2.2729986308486928e-02	  -4.7212494784637009e-02	   2.4477719623590399e-01	   1.6774579625148978e-01	   4.7487678951448919e-01	   4.4206585952159017e-01	   3.5484534140760332e-01	  -3.8315698013428719e-02	   2.1782395897792986e-01	   6.8841351072217527e-01	   1.1287273196816450e-01	   2.7072109964060487e-01	   8.2964898256634528e-02	  -5.2549756501426695e-02	   3.5818694710054583e-01	   1.3306851588501462e-01	   1.8831940260092520e-01	   5.0731269792598399e-01	  -5.7562565866161514e-02	   3.8804800074415241e-01	  -6.1471901859670115e-02	   1.9350975811381638e-01	   1.3753358101848986e-01	   2.7389492316423797e-01	
  -7.5811204142200148e-02	   1.5178750794930707e-01	                      Inf	   4.1611746594082988e-01	   7.4795753272395959e-01	   2.9197034837090441e-01	   2.0034437152043549e-01	   7.1863301496126103e-02	   5.8851136540892202e-01	   5.6717933170123258e-01	   4.1983816008719804e-01	   3.8262996339339528e-01	   4.7031950979075691e-02	  -3.2761281596970526e-01	   2.6109599352205798e-01	  -6.0561369423390602e-03	   7.4222170145848199e-02	   9.4846453726702695e-02	  -7.5315884553335183e-02	   4.3770048739182393e-01	   2.2141809516676433e-01	  -2.0636011177810595e-01	   4.9761754512155298e-01	   4.9832824916325770e-02	   2.6305704832115773e-01	  -5.1670137071644584e-02	  -4.6023034990423470e-02	  -2.3552858728547515e-01	  -3.8409758442514391e-01	   1.0328207623395717e-03	  -6.6577205091980687e-02	  -2.5340270122938263e-01	  -3.6284155967252718e-01	
  -2.7134076023632236e-01	   4.8299248800392497e-01	   4.1611746594082988e-01	                      Inf	   8.7184099057119391e-01	   5.4885821569439421e-02	   3.8358021523780254e-02	   1.6615550654732061e-01	   1.2044323269871154e-01	   2.2367834202796538e-01	   9.4176473934242291e-02	   8.4125912177655610e-02	  -7.3635576151698828e-02	  -5.8619356919535646e-02	   5.3219990113532223e-01	   5.6449270503258342e-01	   5.2029701571394560e-01	   2.0048332878504654e-01	   3.9070075481226973e-01	   3.0636614597893591e-01	   2.7135699974367650e-01	   2.0601904067484816e-01	   4.0398871922852025e-01	   4.0344252686260761e-02	   5.5313390088867442e-01	   3.7252088455785376e-01	   1.6388308036118421e-01	   2.5182839407037718e-02	   1.7980922665300825e-01	  -3.1895280520225541e-02	   2.3747540667928607e-01	   8.6651850379235677e-03	  -6.9443060998258740e-02	
  -1.9615813004008067e-01	   8.3368284254098632e-02	   7.4795753272395959e-01	   8.7184099057119391e-01	                      Inf	   6.1600048135127927e-02	   7.0430449367244663e-03	   9.4582101946902464e-03	   2.8816183948502083e-01	   3.0593192856563411e-01	   2.2708280328077995e-01	   1.1690940952946423e-01	  -4.1647708403550476e-02	  -2.8802711970356620e-01	   1.6199569074085346e-01	   1.6997393285316428e-01	   3.0079112784963136e-01	   7.8712946667719330e-02	   5.5417675839131819e-02	   3.7013846599200140e-01	   2.0201842251884009e-01	   8.7557469003346169e-02	   6.3367556984246287e-01	  -8.0004545767670646e-02	   6.5801649549956054e-01	   2.9583775842112053e-01	  -7.4205900272894865e-02	  -7.3598335681803476e-02	  -1.5834774797760645e-01	   8.8752272090705658e-02	   2.4563733115009923e-01	  -1.7181385136702829e-01	  -3.1781447387857226e-01	
  -1.3567024404915695e-01	   1.2127849020825313e-01	   2.9197034837090441e-01	   5.4885821569439421e-02	   6.1600048135127927e-02	                      Inf	   3.8905632453905209e-01	   4.4660152123289648e-01	   1.0010034492985662e+00	   4.5393972005812905e-01	   4.7074335370742837e-01	   7.9208726201913182e-01	   6.8712658043273006e-02	  -1.6102903950232594e-01	   1.7229974399468168e-01	   2.1820909801722296e-02	  -1.6996681619825837e-01	   3.2421180390210586e-01	  -7.7055058533386261e-02	   2.0210828128161740e-01	   2.6111138418921931e-01	  -3.2421940677250283e-01	   1.9526594277913270e-01	   3.6677082379053355e-01	   2.8247340572501173e-01	   2.1014346549214791e-02	   1.0934868995660012e-01	  -2.3925885553952808e-01	  -2.5565014115553886e-01	  -3.9202910557185833e-02	  -2.3827569425552370e-01	  -3.2681755367687131e-02	  -5.0106195648836303e-02	
   2.9825363462725452e-01	  -1.5301558222067460e-02	   2.0034437152043544e-01	   3.8358021523780254e-02	   7.0430449367244663e-03	   3.8905632453905220e-01	                      Inf	   5.9839640784233961e-01	   4.3750320721175801e-01	   8.6991222318063188e-01	   4.2649029674692301e-01	   5.2828532837060038e-01	   1.9397853222878192e-01	   3.3987806481072115e-02	   9.1530222906388417e-02	  -5.6464325381628218e-02	  -1.0641718763084464e-01	   2.0237084552694767e-02	  -2.8216802106745881e-01	  -7.3923669277871210e-02	   1.9387197771304487e-01	  -2.8109234477350337e-01	   3.2651710683310929e-02	  -2.3607237816664134e-01	  -1.9306951723070155e-02	  -2.8703489138571747e-01	  -2.9444418533513456e-01	  -8.2307240851766203e-02	  -4.0138922756934969e-01	  -1.0021326863442290e-01	  -4.8610449822129864e-01	   9.1764040601150593e-02	  -1.0771479236439762e-02	
   2.8335528948881761e-01	   1.0614796620481051e-01	   7.1863301496126103e-02	   1.6615550654732061e-01	   9.4582101946902464e-03	   4.4660152123289648e-01	   5.9839640784233961e-01	                      Inf	   2.9778840742152896e-01	   4.1995937078719303e-01	   9.0356823670158715e-01	   5.3655302955137707e-01	   2.8335509740802733e-01	   6.2162728096771140e-02	  -5.9913155458725706e-02	  -5.2747307027859066e-04	  -2.0038486106778902e-01	  -5.2445736740677248e-02	  -2.8538323168246338e-01	  -6.6475675386651223e-02	   2.1869916548684112e-01	  -1.1219918111771580e-01	   3.4706779377696659e-02	   7.6059637952441084e-02	   1.0407309244109392e-01	  -7.5291710224769673e-02	  -2.5398339568000433e-01	  -3.4333675763111149e-01	  -1.1024202174457345e-01	  -3.5134634238366030e-01	  -2.8284726313835840e-01	   1.8676370332367703e-01	   1.7470992031292421e-01	
  -8.8273225535689559e-02	   4.1161942333140383e-02	   5.8851136540892202e-01	   1.2044323269871154e-01	   2.8816183948502083e-01	   1.0010034492985662e+00	   4.3750320721175801e-01	   2.9778840742152896e-01	                      Inf	   6.6517286117905305e-01	   4.4908977715758591e-01	   7.1615481048578100e-01	   2.1709224830149779e-01	  -1.3729802766289331e-01	   2.0532067634988113e-01	   7.8051936165213720e-02	  -1.1126488640952434e-01	   3.7043919791507934e-01	  -1.1681659272465367e-01	   4.6316496697944587e-01	   3.2139045595049676e-01	  -1.9078034048984432e-01	   4.2196968571937610e-01	   2.2211080872712791e-01	   2.7992064041191222e-01	  -5.2179091620599569e-02	   5.4232355866334112e-02	  -2.3633290578458077e-01	  -3.1388038925258771e-01	  -1.0383581198962967e-01	  -2.0041816503031248e-01	  -3.8450123508849313e-02	  -1.4826746111966693e-01	
   2.2076016358867278e-03	   2.2729986308486928e-02	   5.6717933170123236e-01	   2.2367834202796538e-01	   3.0593192856563411e-01	   4.5393972005812905e-01	   8.6991222318063188e-01	   4.1995937078719303e-01	   6.6517286117905328e-01	                      Inf	   6.2551791706655391e-01	   4.4366277481705702e-01	   1.3092708190910682e-01	  -1.1324978443249120e-01	   2.2791634149385365e-01	   1.1822908520932593e-01	   2.3681970281310447e-02	   2.6284678789453264e-01	  -3.2653574206964651e-02	   3.3649031748194375e-01	   5.5794076864825604e-01	  -7.3732554716405371e-02	   4.1122528759736721e-01	  -4.7334430836019292e-02	   2.6126710988991753e-01	  -1.0468867418057212e-01	  -1.0947010388624005e-01	  -7.8521954161190829e-02	  -3.1988890755951493e-01	  -9.6416618510828472e-02	  -2.0469828752604247e-01	   6.9164049220776486e-02	  -3.1151927715820409e-02	
   3.7131755165794089e-01	  -4.7212494784637009e-02	   4.1983816008719793e-01	   9.4176473934242291e-02	   2.2708280328077995e-01	   4.7074335370742854e-01	   4.2649029674692313e-01	   9.0356823670158692e-01	   4.4908977715758591e-01	   6.2551791706655391e-01	                      Inf	   5.0127773309990697e-01	   3.1023566901586519e-01	  -1.3587689152026236e-01	  -1.8602456483114391e-01	  -2.2680914422598997e-01	  -2.3773317706213465e-01	  -3.2100455332069551e-03	  -3.7869807781839349e-01	   2.8745826318130791e-02	   2.6225343497718823e-01	  -2.1710578826321322e-01	   1.5713628600966112e-01	   3.0415512473395002e-02	   3.1278151189871255e-02	  -1.9737756872601828e-01	  -2.8727587501047847e-01	  -3.5115866936113965e-01	  -3.0457452448207423e-01	  -1.4407103508172131e-01	  -2.2804668473606185e-01	   8.3031806354105953e-02	   3.0872446911869782e-02	
   1.5039009269027717e-01	   2.4477719623590399e-01	   3.8262996339339528e-01	   8.4125912177655610e-02	   1.1690940952946423e-01	   7.9208726201913182e-01	   5.2828532837060038e-01	   5.3655302955137707e-01	   7.1615481048578100e-01	   4.4366277481705702e-01	   5.0127773309990697e-01	                      Inf	   2.7806070469264360e-01	   2.5429040272861116e-02	  -2.8522684174861455e-02	  -9.7126208206544898e-02	  -3.4764008572852600e-01	   1.1380010140557745e-01	  -2.0611720914575782e-01	  -6.6235487898281514e-02	   1.8333829586523009e-01	  -4.6907899858884822e-01	  -4.4074092114435033e-02	   3.0596042088794551e-01	   1.3751942333302553e-01	  -1.0636344094094051e-01	  -3.7811549659107810e-02	  -3.3023048693394175e-01	  -3.3870710830549439e-01	  -9.7608157381949889e-02	  -4.1632255647001781e-01	   4.8827878592003181e-02	  -1.1283783708195208e-01	
   3.4937907690970127e-01	   1.6774579625148978e-01	   4.7031950979075691e-02	  -7.3635576151698828e-02	  -4.1647708403550476e-02	   6.8712658043273006e-02	   1.9397853222878192e-01	   2.8335509740802733e-01	   2.1709224830149779e-01	   1.3092708190910682e-01	   3.1023566901586508e-01	   2.7806070469264360e-01	                      Inf	   6.4902048695718051e-01	  -3.1617864997783136e-02	  -1.1802533647685919e-01	  -2.1294902972220908e-01	   8.7415722403762382e-05	  -1.5761473427379599e-01	   4.0718401951873311e-02	   9.0221445056413357e-02	   8.6152623480156523e-02	  -9.4290541757054730e-02	   8.0416613990979657e-02	  -1.8931386912221343e-01	  -3.8866895402273971e-01	  -1.0690557409572601e-02	  -4.2476644845621431e-01	  -4.9401248585143089e-02	  -3.0725353222074397e-01	  -2.6752378925457909e-01	   3.0050948033222380e-01	   1.8922859955690269e-01	
